"2022","4","11500550",화곡제2동,"02","1층외",1510331,39657,54761,14
"2022","4","11500640",방화제2동,"01","1층",1575213,82260,98012,39
"2022","4","11500640",방화제2동,"00",전체층,1953384,69288,88822,59
"2022","4","11500640",방화제2동,"02","1층외",2690817,43993,70901,20
"2022","4","11530720",고척제1동,"02","1층외",710587,59809,66915,31
"2022","4","11530720",고척제1동,"00",전체층,1383432,111190,125025,60
"2022","4","11530720",고척제1동,"01","1층",2102681,166115,187142,29
"2022","4","11530750",개봉제2동,"00",전체층,2737286,127804,155176,34
"2022","4","11530750",개봉제2동,"02","1층외",4277721,147098,189875,11
"2022","4","11530750",개봉제2동,"01","1층",2000556,118576,138581,23
"2022","4","11545640",독산제4동,"00",전체층,1238088,60393,72774,49
"2022","4","11545640",독산제4동,"02","1층외",1441865,28612,43030,12
"2022","4","11545640",독산제4동,"01","1층",1171999,70700,82420,37
"2022","4","11560535",영등포동,"01","1층",1939935,110731,130130,89
"2022","4","11560535",영등포동,"00",전체층,1878801,103439,122227,209
"2022","4","11560535",영등포동,"02","1층외",1833459,98031,116366,120
"2022","4","11545710",시흥제5동,"01","1층",1720665,86827,104034,26
"2022","4","11545710",시흥제5동,"00",전체층,2041348,65831,86244,38
"2022","4","11545710",시흥제5동,"02","1층외",2736159,20338,47700,12
"2022","4","11545620",독산제2동,"01","1층",1426323,54840,69104,24
"2022","4","11545620",독산제2동,"00",전체층,1961991,44570,64190,44
"2022","4","11545620",독산제2동,"02","1층외",2604792,32246,58294,20
"2022","4","11545680",시흥제2동,"00",전체층,1734470,84175,101520,23
"2022","4","11545680",시흥제2동,"02","1층외",1526528,71839,87104,14
"2022","4","11545680",시흥제2동,"01","1층",2057936,103366,123945,9
"2022","4","11590510",노량진제1동,"01","1층",2496193,102519,127481,45
"2022","4","11590510",노량진제1동,"00",전체층,2673330,101001,127735,88
"2022","4","11590510",노량진제1동,"02","1층외",2858706,99412,128000,43
"2022","4","11560660",신길제4동,"00",전체층,1405147,88060,102112,19
"2022","4","11560660",신길제4동,"01","1층",919411,67923,77117,9
"2022","4","11560660",신길제4동,"02","1층외",1842310,106184,124607,10
"2022","4","11560700",대림제1동,"01","1층",1788577,87763,105648,28
"2022","4","11560700",대림제1동,"00",전체층,1555834,79010,94569,38
"2022","4","11560700",대림제1동,"02","1층외",904153,54504,63545,10
"2022","4","11560585",도림동,"01","1층",1412436,90935,105059,47
"2022","4","11560585",도림동,"00",전체층,1240285,81423,93826,72
"2022","4","11560585",도림동,"02","1층외",916643,63542,72708,25
"2022","4","11590650",사당제4동,"02","1층외",660868,56291,62900,6
"2022","4","11590650",사당제4동,"00",전체층,2282858,124725,147553,38
"2022","4","11590650",사당제4동,"01","1층",2586981,137556,163426,32
"2022","4","11590630",사당제2동,"00",전체층,2879898,152812,181611,105
"2022","4","11590630",사당제2동,"01","1층",3597335,187998,223972,72
"2022","4","11590630",사당제2동,"02","1층외",1314579,76043,89189,33
"2022","4","11620575",행운동,"00",전체층,2122579,86842,108068,83
"2022","4","11620575",행운동,"02","1층외",2533545,74590,99925,38
"2022","4","11620575",행운동,"01","1층",1775541,97188,114943,45
"2022","4","11620655",신원동,"02","1층외",866740,47248,55916,18
"2022","4","11620655",신원동,"00",전체층,1451906,82500,97020,51
"2022","4","11620655",신원동,"01","1층",1771088,101729,119440,33
"2022","4","11620585",낙성대동,"00",전체층,1583990,109252,125092,92
"2022","4","11620585",낙성대동,"01","1층",1974002,148214,167954,47
"2022","4","11620585",낙성대동,"02","1층외",1176644,68559,80325,45
"2022","4","11620665",서림동,"00",전체층,1539135,57839,73230,48
"2022","4","11620665",서림동,"01","1층",1601795,81257,97275,26
"2022","4","11620665",서림동,"02","1층외",1465082,30163,44814,22
"2022","4","11650560",반포1동,"01","1층",1944217,123125,142567,37
"2022","4","11650560",반포1동,"00",전체층,1647718,106424,122901,73
"2022","4","11650560",반포1동,"02","1층외",1342983,89258,102688,36
"2022","4","11650540",잠원동,"02","1층외",1517653,104576,119753,64
"2022","4","11650540",잠원동,"00",전체층,1464245,105933,120576,94
"2022","4","11650540",잠원동,"01","1층",1350309,108828,122331,30
"2022","4","11650621",방배4동,"01","1층",1788221,112917,130799,41
"2022","4","11650621",방배4동,"00",전체층,1699187,82784,99775,94
"2022","4","11650621",방배4동,"02","1층외",1630312,59473,75776,53
"2022","4","11680510",신사동,"01","1층",2637538,210258,236633,42
"2022","4","11680510",신사동,"00",전체층,1554882,137818,153367,150
"2022","4","11680510",신사동,"02","1층외",1133849,109647,120985,108
"2022","4","11680640",역삼1동,"02","1층외",1410669,139660,153766,346
"2022","4","11680640",역삼1동,"00",전체층,1688924,143264,160153,445
"2022","4","11680640",역삼1동,"01","1층",2661413,155859,182473,99
"2022","4","11680545",압구정동,"02","1층외",3511502,131227,166342,90
"2022","4","11680545",압구정동,"00",전체층,3294239,148020,180962,131
"2022","4","11680545",압구정동,"01","1층",2817322,184882,213055,41
"2022","4","11680650",역삼2동,"01","1층",2514045,193666,218806,32
"2022","4","11680650",역삼2동,"00",전체층,1728050,139114,156395,128
"2022","4","11680650",역삼2동,"02","1층외",1466051,120931,135591,96
"2022","4","11680670",개포2동,"01","1층",2813043,171281,199412,21
"2022","4","11680670",개포2동,"00",전체층,4476127,155695,200456,45
"2022","4","11680670",개포2동,"02","1층외",5931325,142057,201370,24
"2022","4","11710561",방이1동,"00",전체층,2162958,133819,155449,71
"2022","4","11710561",방이1동,"02","1층외",2872874,153727,182456,31
"2022","4","11710561",방이1동,"01","1층",1612772,118390,134518,40
"2022","4","11710562",방이2동,"01","1층",2895084,199955,228906,43
"2022","4","11710562",방이2동,"00",전체층,3149378,147244,178738,154
"2022","4","11710562",방이2동,"02","1층외",3247888,126824,159303,111
"2022","4","11680700",세곡동,"02","1층외",3290018,105575,138476,36
"2022","4","11680700",세곡동,"01","1층",2518013,149017,174197,26
"2022","4","11680700",세곡동,"00",전체층,2966274,123793,153456,62
"2022","4","11680740",일원2동,"01","1층",4974873,310193,359942,6
"2022","4","11680740",일원2동,"00",전체층,4069628,176516,217212,19
"2022","4","11680740",일원2동,"02","1층외",3651822,114818,151336,13
"2022","4","11680750",수서동,"01","1층",2317284,161064,184237,6
"2022","4","11680750",수서동,"00",전체층,2495553,125941,150896,29
"2022","4","11680750",수서동,"02","1층외",2542058,116778,142199,23
"2022","4","11710510",풍납1동,"02","1층외",851120,50054,58565,7
"2022","4","11710510",풍납1동,"00",전체층,2822331,147701,175925,18
"2022","4","11710510",풍납1동,"01","1층",4076739,209840,250608,11
"2022","4","11710620",가락본동,"02","1층외",1527174,118287,133559,74
"2022","4","11710620",가락본동,"00",전체층,1814681,128824,146971,153
"2022","4","11710620",가락본동,"01","1층",2083992,138693,159533,79
"2022","4","11710646",장지동,"00",전체층,3909758,156589,195687,55
"2022","4","11710646",장지동,"01","1층",2813380,164326,192459,27
"2022","4","11710646",장지동,"02","1층외",4966980,149129,198799,28
"2022","4","11740620",천호제3동,"02","1층외",2083976,67460,88300,44
"2022","4","11740620",천호제3동,"00",전체층,1780850,83733,101542,98
"2022","4","11740620",천호제3동,"01","1층",1533859,96993,112332,54
"2022","4","11740550",고덕제1동,"00",전체층,3241497,129888,162303,41
"2022","4","11740550",고덕제1동,"02","1층외",970960,52207,61917,12
"2022","4","11740550",고덕제1동,"01","1층",4181030,162032,203843,29
