strd_yr|sopsrt_clsf_cd|std_adstrd_cd|adstrd_nm|lnno_adres|exche_gtn|la|lo|data_no
2021|PB|11380640|증산동|서울특별시 은평구 증산로 지하306(증산동)|20627754.000|37.5835428488|126.9092650845|4
2021|PB|26110560|부평동|부산광역시 중구 중구로 지하31|291300.000|35.0998689389|129.0277991101|1
2021|PB|26110560|부평동|부산광역시 중구 중구로 지하31|317000.000|35.0998689389|129.0277991101|2
2021|PB|26110560|부평동|부산광역시 중구 중구로 지하31|291300.000|35.1004031602|129.0278130215|1
2021|PB|26110560|부평동|부산광역시 중구 중구로 지하31|356000.000|35.1004031602|129.0278130215|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|829000.000|35.0976865360|129.0278373747|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|889000.000|35.0976865360|129.0278373747|2
2021|PB|26110570|광복동|부산광역시 중구 중구로 지하31|275100.000|35.1005340529|129.0278953414|1
2021|PB|26110570|광복동|부산광역시 중구 중구로 지하31|310300.000|35.1005340529|129.0278953414|2
2021|PB|26110570|광복동|부산광역시 중구 중구로 지하31|317000.000|35.1005340529|129.0278953414|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|401000.000|35.0976730850|129.0284234589|1
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|413000.000|35.0976730850|129.0284234589|2
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|450000.000|35.0976730850|129.0284234589|3
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|462000.000|35.0976730850|129.0284234589|4
2021|PB|26110580|남포동|부산광역시 중구 구덕로 지하44|829000.000|35.0976730850|129.0284234589|5
2021|PB|11560680|신길6동|서울특별시 영등포구 신풍로 지하27(신길동)|6733333.000|37.5001094882|126.9096136418|1
2021|PB|11560680|신길6동|서울특별시 영등포구 신풍로 지하27(신길동)|25358318.000|37.5001094882|126.9096136418|2
2021|PB|11440660|서교동|서울특별시 마포구 월드컵로 지하77(망원동)|3629114.000|37.5562018297|126.9099988527|1
2021|PB|11440660|서교동|서울특별시 마포구 월드컵로 지하77(망원동)|4693381.000|37.5562018297|126.9099988527|2
2021|PB|11440660|서교동|서울특별시 마포구 월드컵로 지하77(망원동)|20295046.000|37.5562018297|126.9099988527|3
2021|PB|11590670|신대방1동|서울특별시 동작구 대림로 2(신대방동)|7655737.000|37.4875498317|126.9133515533|1
2021|PB|11590670|신대방1동|서울특별시 동작구 대림로 2(신대방동)|13746988.000|37.4875498317|126.9133515533|2
2021|PB|11590670|신대방1동|서울특별시 동작구 대림로 2(신대방동)|17092583.000|37.4875498317|126.9133515533|3
2021|PB|11380632|신사2동|서울특별시 은평구 증산로 지하400(신사동)|9403670.000|37.5906673602|126.9135469774|1
2021|PB|11380632|신사2동|서울특별시 은평구 증산로 지하400(신사동)|12541473.000|37.5906673602|126.9135469774|2
2021|PB|11380632|신사2동|서울특별시 은평구 증산로 지하400(신사동)|13828462.000|37.5906673602|126.9135469774|3
2021|PB|11380632|신사2동|서울특별시 은평구 증산로 지하400(신사동)|25840144.000|37.5906673602|126.9135469774|4
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|6885946.000|37.5488130665|126.9140340614|1
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|6893520.000|37.5488130665|126.9140340614|2
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|10075145.000|37.5488130665|126.9140340614|3
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|10292384.000|37.5488130665|126.9140340614|4
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|12175370.000|37.5488130665|126.9140340614|5
2021|PB|11350665|상계3.4동|서울특별시 노원구 상계로 305(상계동)|1892797.000|37.6701426233|127.0789793400|2
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|12328336.000|37.5488130665|126.9140340614|6
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|13851724.000|37.5488130665|126.9140340614|7
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|14146966.000|37.5488130665|126.9140340614|8
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|15764079.000|37.5488130665|126.9140340614|9
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|16045477.000|37.5488130665|126.9140340614|10
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|19094002.000|37.5488130665|126.9140340614|11
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|32494256.000|37.5488130665|126.9140340614|12
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|38461538.000|37.5488130665|126.9140340614|13
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|39156627.000|37.5488130665|126.9140340614|14
2021|PB|11440680|합정동|서울특별시 마포구 양화로 지하45(합정동)|79556962.000|37.5488130665|126.9140340614|15
2021|PB|11440660|서교동|서울특별시 마포구 양화로 지하55(서교동)|13297872.000|37.5498605322|126.9143868622|1
2021|PB|11440660|서교동|서울특별시 마포구 양화로 지하55(서교동)|19036760.000|37.5498605322|126.9143868622|2
2021|PB|11440660|서교동|서울특별시 마포구 양화로 지하55(서교동)|20086627.000|37.5498605322|126.9143868622|3
2021|PB|11440660|서교동|서울특별시 마포구 양화로 지하55(서교동)|20853231.000|37.5498605322|126.9143868622|4
2021|PB|11440660|서교동|서울특별시 마포구 양화로 지하55(서교동)|25503806.000|37.5498605322|126.9143868622|5
2021|PB|11440660|서교동|서울특별시 마포구 양화로 지하55(서교동)|26307490.000|37.5498605322|126.9143868622|6
2021|PB|11440660|서교동|서울특별시 마포구 양화로 지하55(서교동)|26442659.000|37.5498605322|126.9143868622|7
2021|PB|11440660|서교동|서울특별시 마포구 양화로 지하55(서교동)|30752374.000|37.5498605322|126.9143868622|8
2021|PB|11440660|서교동|서울특별시 마포구 양화로 지하55(서교동)|32373626.000|37.5498605322|126.9143868622|9
2021|PB|11440660|서교동|서울특별시 마포구 양화로 지하55(서교동)|66801136.000|37.5498605322|126.9143868622|10
2021|PB|41133540|금광2동|경기도 성남시 수정구 산성대로 지하445(단대동)|7197827.000|37.4512396912|127.1596933144|5
2021|PB|41133540|금광2동|경기도 성남시 수정구 산성대로 지하445(단대동)|24620222.000|37.4512396912|127.1596933144|6
2021|PB|11740525|상일1동|서울특별시 강동구 고덕로 지하359(상일동)|6162465.000|37.5566609662|127.1658063562|1
2021|PB|11590660|대방동|서울특별시 동작구 상도로 지하76(대방동)|5347941.000|37.4997671345|126.9279221940|6
2021|PB|11590660|대방동|서울특별시 동작구 상도로 지하76(대방동)|6415204.000|37.4997671345|126.9279221940|7
2021|PB|11590660|대방동|서울특별시 동작구 상도로 지하76(대방동)|25297864.000|37.4997671345|126.9279221940|8
2021|PB|11380570|대조동|서울특별시 은평구 통일로 지하723-1(대조동)|1151163.000|37.6108078477|126.9292740605|1
2021|PB|11380570|대조동|서울특별시 은평구 통일로 지하723-1(대조동)|2994350.000|37.6108078477|126.9292740605|2
2021|PB|11620695|신림동|서울특별시 관악구 남부순환로 지하1614(신림동)|35785714.000|37.4842552606|126.9296596730|1
2021|PB|11620695|신림동|서울특별시 관악구 남부순환로 지하1614(신림동)|46655487.000|37.4842552606|126.9296596730|2
2021|PB|11620695|신림동|서울특별시 관악구 남부순환로 지하1614(신림동)|47043750.000|37.4842552606|126.9296596730|3
2021|PB|11620695|신림동|서울특별시 관악구 남부순환로 지하1614(신림동)|56875000.000|37.4842552606|126.9296596730|4
2021|PB|11620695|신림동|서울특별시 관악구 남부순환로 지하1614(신림동)|65538462.000|37.4842552606|126.9296596730|5
2021|PB|11380520|불광1동|서울특별시 은평구 통일로 지하723-1(대조동)|2594470.000|37.6101076868|126.9302671085|1
2021|PB|11380520|불광1동|서울특별시 은평구 통일로 지하723-1(대조동)|2912640.000|37.6101076868|126.9302671085|2
2021|PB|11380520|불광1동|서울특별시 은평구 통일로 지하723-1(대조동)|3849115.000|37.6101076868|126.9302671085|3
2021|PB|11380520|불광1동|서울특별시 은평구 통일로 지하723-1(대조동)|4782609.000|37.6101076868|126.9302671085|4
2021|PB|11380520|불광1동|서울특별시 은평구 통일로 지하723-1(대조동)|5142857.000|37.6101076868|126.9302671085|5
2021|PB|11380520|불광1동|서울특별시 은평구 통일로 지하723-1(대조동)|6039054.000|37.6101076868|126.9302671085|6
2021|PB|11440655|서강동|서울특별시 마포구 독막로 지하165(창전동)|9981170.000|37.5474893771|126.9317397735|1
2021|PB|11560540|여의동|서울특별시 영등포구 여의동로 지하343(여의도동)|5799771.000|37.5270798823|126.9328970673|1
2021|PB|11560540|여의동|서울특별시 영등포구 여의동로 지하343(여의도동)|20115454.000|37.5270798823|126.9328970673|2
2021|PB|11380520|불광1동|서울특별시 은평구 불광로 지하129-1(불광동)|5877802.000|37.6185735446|126.9329851476|1
2021|PB|11380510|녹번동|서울특별시 은평구 통일로 지하602-1(녹번동)|1809437.000|37.6008733331|126.9357838876|1
2021|PB|11380510|녹번동|서울특별시 은평구 통일로 지하602-1(녹번동)|2382253.000|37.6008733331|126.9357838876|2
2021|PB|11380510|녹번동|서울특별시 은평구 통일로 지하602-1(녹번동)|2512953.000|37.6008733331|126.9357838876|3
2021|PB|11380510|녹번동|서울특별시 은평구 통일로 지하602-1(녹번동)|3304348.000|37.6008733331|126.9357838876|4
2021|PB|11380510|녹번동|서울특별시 은평구 통일로 지하602-1(녹번동)|3934670.000|37.6008733331|126.9357838876|5
2021|PB|11410585|신촌동|서울특별시 마포구 신촌로 지하90(노고산동)|32301429.000|37.5551949910|126.9368934949|1
2021|PB|11410585|신촌동|서울특별시 마포구 신촌로 지하90(노고산동)|35395419.000|37.5551949910|126.9368934949|2
2021|PB|11410585|신촌동|서울특별시 마포구 신촌로 지하90(노고산동)|39182500.000|37.5551949910|126.9368934949|3
2021|PB|11410585|신촌동|서울특별시 마포구 신촌로 지하90(노고산동)|45650939.000|37.5551949910|126.9368934949|4
2021|PB|11410585|신촌동|서울특별시 마포구 신촌로 지하90(노고산동)|53432309.000|37.5551949910|126.9368934949|5
2021|PB|11410585|신촌동|서울특별시 마포구 신촌로 지하90(노고산동)|62500000.000|37.5551949910|126.9368934949|6
2021|PB|11590540|상도2동|서울특별시 동작구 상도로 지하188(상도동) |7629505.000|37.5047819553|126.9388789477|1
2021|PB|11590540|상도2동|서울특별시 동작구 상도로 지하188(상도동) |22623881.000|37.5047819553|126.9388789477|2
2021|PB|11620595|청룡동|서울특별시 관악구 남부순환로 지하1721(봉천동)|10909745.000|37.4824908336|126.9416028135|1
2021|PB|11440600|대흥동|서울특별시 마포구 대흥로 지하85(대흥동)|6572017.000|37.5477766653|126.9422120561|1
2021|PB|11440600|대흥동|서울특별시 마포구 대흥로 지하85(대흥동)|15969873.000|37.5477766653|126.9422120561|2
2021|PB|11410640|홍제3동|서울특별시 서대문구 통일로 지하440-1(홍제동)|3439304.000|37.5888370913|126.9440958125|1
2021|PB|11410640|홍제3동|서울특별시 서대문구 통일로 지하440-1(홍제동)|15595361.000|37.5888370913|126.9440958125|2
2021|PB|11440590|용강동|서울특별시 마포구 마포대로 지하33(도화동)|7196693.000|37.5395100559|126.9457934319|1
2021|PB|11440590|용강동|서울특별시 마포구 마포대로 지하33(도화동)|7757644.000|37.5395100559|126.9457934319|2
2021|PB|11440590|용강동|서울특별시 마포구 마포대로 지하33(도화동)|8286680.000|37.5395100559|126.9457934319|3
2021|PB|11440590|용강동|서울특별시 마포구 마포대로 지하33(도화동)|13482501.000|37.5395100559|126.9457934319|4
2021|PB|11440590|용강동|서울특별시 마포구 마포대로 지하33(도화동)|20503003.000|37.5395100559|126.9457934319|5
2021|PB|11440600|대흥동|서울특별시 마포구 신촌로 지하180(염리동)|14292475.000|37.5568108410|126.9463429463|1
2021|PB|11590530|상도1동|서울특별시 동작구 상도로 지하272(상도1동)|19461313.000|37.5029833631|126.9478333309|1
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|3396491.000|37.5444742206|126.9514094019|1
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|3511884.000|37.5444742206|126.9514094019|2
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|3754193.000|37.5444742206|126.9514094019|3
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|3764706.000|37.5444742206|126.9514094019|4
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|3875000.000|37.5444742206|126.9514094019|5
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|4273213.000|37.5444742206|126.9514094019|6
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|4468750.000|37.5444742206|126.9514094019|7
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|4545455.000|37.5444742206|126.9514094019|8
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|5323044.000|37.5444742206|126.9514094019|9
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|6410140.000|37.5444742206|126.9514094019|10
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|6770082.000|37.5444742206|126.9514094019|11
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|6779661.000|37.5444742206|126.9514094019|12
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|8701798.000|37.5444742206|126.9514094019|13
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하100(공덕동)|20080768.000|37.5444742206|126.9514094019|14
2021|PB|11440565|공덕동|서울특별시 마포구 마포대로 지하100(공덕동)|8656250.000|37.5435948914|126.9517249560|1
2021|PB|11440565|공덕동|서울특별시 마포구 마포대로 지하100(공덕동)|9558824.000|37.5435948914|126.9517249560|2
2021|PB|11440565|공덕동|서울특별시 마포구 마포대로 지하100(공덕동)|9674584.000|37.5435948914|126.9517249560|3
2021|PB|11440565|공덕동|서울특별시 마포구 마포대로 지하100(공덕동)|14081123.000|37.5435948914|126.9517249560|4
2021|PB|11440565|공덕동|서울특별시 마포구 마포대로 지하100(공덕동)|14266667.000|37.5435948914|126.9517249560|5
2021|PB|11440565|공덕동|서울특별시 마포구 마포대로 지하100(공덕동)|15259259.000|37.5435948914|126.9517249560|6
2021|PB|11440565|공덕동|서울특별시 마포구 마포대로 지하100(공덕동)|18030000.000|37.5435948914|126.9517249560|7
2021|PB|11440565|공덕동|서울특별시 마포구 마포대로 지하100(공덕동)|21500000.000|37.5435948914|126.9517249560|8
2021|PB|11440565|공덕동|서울특별시 마포구 마포대로 지하100(공덕동)|31250000.000|37.5435948914|126.9517249560|9
2021|PB|11440565|공덕동|서울특별시 마포구 마포대로 지하100(공덕동)|32937863.000|37.5435948914|126.9517249560|10
2021|PB|11620615|중앙동|서울특별시 관악구 남부순환로 지하1822(봉천동)|22172620.000|37.4813310247|126.9524970375|1
2021|PB|11620615|중앙동|서울특별시 관악구 남부순환로 지하1822(봉천동)|31729457.000|37.4813310247|126.9524970375|2
2021|PB|11620615|중앙동|서울특별시 관악구 남부순환로 지하1822(봉천동)|32033793.000|37.4813310247|126.9524970375|3
2021|PB|11590530|상도1동|서울특별시 동작구 상도로 지하378(상도동)|1232759.000|37.4965685366|126.9533957641|1
2021|PB|11590530|상도1동|서울특별시 동작구 상도로 지하378(상도동)|3095238.000|37.4965685366|126.9533957641|2
2021|PB|11590530|상도1동|서울특별시 동작구 상도로 지하378(상도동)|4990034.000|37.4965685366|126.9533957641|3
2021|PB|11590530|상도1동|서울특별시 동작구 상도로 지하378(상도동)|6415205.000|37.4965685366|126.9533957641|4
2021|PB|11590530|상도1동|서울특별시 동작구 상도로 지하378(상도동)|16131108.000|37.4965685366|126.9533957641|5
2021|PB|11590530|상도1동|서울특별시 동작구 상도로 지하378(상도동)|25033189.000|37.4965685366|126.9533957641|6
2021|PB|11410555|북아현동|서울특별시 마포구 신촌로 지하270(아현동)|2037201.000|37.5574034853|126.9560635715|1
2021|PB|11410555|북아현동|서울특별시 마포구 신촌로 지하270(아현동)|4497700.000|37.5574034853|126.9560635715|2
2021|PB|11410555|북아현동|서울특별시 마포구 신촌로 지하270(아현동)|6684705.000|37.5574034853|126.9560635715|3
2021|PB|11440555|아현동|서울특별시 마포구 마포대로 지하210(아현동)|14215839.000|37.5533312674|126.9566266539|1
2021|PB|11170590|용문동|서울특별시 용산구 백범로 지하287(효창동)|3175474.000|37.5393841543|126.9611660557|1
2021|PB|11170590|용문동|서울특별시 용산구 백범로 지하287(효창동)|8333226.000|37.5393841543|126.9611660557|2
2021|PB|11170590|용문동|서울특별시 용산구 백범로 지하287(효창동)|15082658.000|37.5393841543|126.9611660557|3
2021|PB|11410565|충현동|서울특별시 서대문구 충정로 지하 28-1(충정로3가)|1309524.000|37.5602866523|126.9629573759|1
2021|PB|11410565|충현동|서울특별시 서대문구 충정로 지하 28-1(충정로3가)|1402964.000|37.5602866523|126.9629573759|2
2021|PB|11410565|충현동|서울특별시 서대문구 충정로 지하 28-1(충정로3가)|1500407.000|37.5602866523|126.9629573759|3
2021|PB|11410565|충현동|서울특별시 서대문구 충정로 지하 28-1(충정로3가)|2237500.000|37.5602866523|126.9629573759|4
2021|PB|11410565|충현동|서울특별시 서대문구 충정로 지하 28-1(충정로3가)|12831096.000|37.5602866523|126.9629573759|5
2021|PB|11620625|인헌동|서울특별시 관악구 남부순환로 지하1928(봉천동)|898417.000|37.4771540823|126.9633766151|1
2021|PB|11620625|인헌동|서울특별시 관악구 남부순환로 지하1928(봉천동)|10630832.000|37.4771540823|126.9633766151|2
2021|PB|11620625|인헌동|서울특별시 관악구 남부순환로 지하1928(봉천동)|15329513.000|37.4771540823|126.9633766151|3
2021|PB|11140680|중림동|서울특별시 서대문구 서소문로 지하17(충정로3가)|21798985.000|37.5596664489|126.9643332061|1
2021|PB|11140680|중림동|서울특별시 서대문구 서소문로 지하17(충정로3가)|23413333.000|37.5596664489|126.9643332061|2
2021|PB|11410565|충현동|서울특별시 종로구 통일로 지하126(평동)|4545455.000|37.5656767988|126.9665732931|1
2021|PB|11410565|충현동|서울특별시 종로구 통일로 지하126(평동)|5651289.000|37.5656767988|126.9665732931|2
2021|PB|11410565|충현동|서울특별시 종로구 통일로 지하126(평동)|11690338.000|37.5656767988|126.9665732931|3
2021|PB|11410565|충현동|서울특별시 종로구 통일로 지하126(평동)|16900340.000|37.5656767988|126.9665732931|4
2021|PB|11410565|충현동|서울특별시 종로구 통일로 지하126(평동)|25345118.000|37.5656767988|126.9665732931|5
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하112(한강로2가)|3584516.000|37.5291822685|126.9678895486|1
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하112(한강로2가)|4070968.000|37.5291822685|126.9678895486|2
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하112(한강로2가)|4409714.000|37.5291822685|126.9678895486|3
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하112(한강로2가)|5167742.000|37.5291822685|126.9678895486|4
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하112(한강로2가)|5783226.000|37.5291822685|126.9678895486|5
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하112(한강로2가)|6156566.000|37.5291822685|126.9678895486|6
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하112(한강로2가)|9550562.000|37.5291822685|126.9678895486|7
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하112(한강로2가)|10270175.000|37.5291822685|126.9678895486|8
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하112(한강로2가)|19764012.000|37.5291822685|126.9678895486|9
2021|PB|11170530|남영동|서울특별시 중구 세종대로 지하2(남대문로 5가)|1597273.000|37.5534768856|126.9707785957|1
2021|PB|11590640|사당3동|서울특별시 동작구 사당로 지하218(사당동)|21631713.000|37.4848609639|126.9707813587|1
2021|PB|11170530|남영동|서울특별시 용산구 한강대로 지하306(갈월동)|9190283.000|37.5447309300|126.9720962268|1
2021|PB|11170530|남영동|서울특별시 용산구 한강대로 지하306(갈월동)|11836735.000|37.5447309300|126.9720962268|2
2021|PB|11110530|사직동|서울특별시 종로구 사직로 지하130(적선동)|5915647.000|37.5758210391|126.9734657495|1
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하185(한강로1가)|728892.000|37.5356973929|126.9738957180|1
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하185(한강로1가)|7380000.000|37.5356973929|126.9738957180|2
2021|PB|11170625|한강로동|서울특별시 용산구 한강대로 지하185(한강로1가)|15526267.000|37.5356973929|126.9738957180|3
2021|PB|11170625|한강로동|서울특별시 용산구 서빙고로 지하83(용산동5가)|5272727.000|37.5224442562|126.9743044753|1
2021|PB|11170625|한강로동|서울특별시 용산구 서빙고로 지하83(용산동5가)|7126565.000|37.5224442562|126.9743044753|2
2021|PB|11140520|소공동|서울특별시 양천구 목동로3길 지하33(신정동)|3707949.000|37.5636538463|126.9755178465|1
2021|PB|11140520|소공동|서울특별시 양천구 목동로3길 지하33(신정동)|4705414.000|37.5636538463|126.9755178465|2
2021|PB|11110530|사직동|서울특별시 종로구 세종대로 지하172(세종로)|1004122.000|37.5716494092|126.9761976908|1
2021|PB|11110530|사직동|서울특별시 종로구 세종대로 지하172(세종로)|45254613.000|37.5716494092|126.9761976908|2
2021|PB|11140520|소공동|서울특별시 중구 세종대로 지하101(정동)|3226215.000|37.5652716495|126.9772107401|1
2021|PB|11140520|소공동|서울특별시 중구 세종대로 지하101(정동)|9882400.000|37.5652716495|126.9772107401|2
2021|PB|11140520|소공동|서울특별시 중구 세종대로 지하101(정동)|10651194.000|37.5652716495|126.9772107401|3
2021|PB|11140520|소공동|서울특별시 중구 세종대로 지하101(정동)|11880909.000|37.5652716495|126.9772107401|4
2021|PB|11140520|소공동|서울특별시 중구 세종대로 지하101(정동)|12870000.000|37.5652716495|126.9772107401|5
2021|PB|11140520|소공동|서울특별시 중구 세종대로 지하101(정동)|16583536.000|37.5652716495|126.9772107401|6
2021|PB|11140540|회현동|서울특별시 중구 퇴계로 지하54(남창동)|17662179.000|37.5586472555|126.9783236550|1
2021|PB|11140540|회현동|서울특별시 중구 퇴계로 지하54(남창동)|20798030.000|37.5586472555|126.9783236550|2
2021|PB|11590630|사당2동|서울특별시 동작구 현충로 257(동작동)|14046512.000|37.5031069941|126.9802923415|1
2021|PB|11590630|사당2동|서울특별시 동작구 현충로 257(동작동)|22312500.000|37.5031069941|126.9802923415|2
2021|PB|11590630|사당2동|서울특별시 동작구 현충로 257(동작동)|23650000.000|37.5031069941|126.9802923415|3
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|19983227.000|37.4765671549|126.9814723672|1
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|20843147.000|37.4765671549|126.9814723672|2
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|24172977.000|37.4765671549|126.9814723672|3
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|27363636.000|37.4765671549|126.9814723672|4
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|29085827.000|37.4765671549|126.9814723672|5
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|34311497.000|37.4765671549|126.9814723672|6
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|45093505.000|37.4765671549|126.9814723672|7
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|45583333.000|37.4765671549|126.9814723672|8
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|46209150.000|37.4765671549|126.9814723672|9
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|46432252.000|37.4765671549|126.9814723672|10
2021|PB|11620630|남현동|서울특별시 동작구 남부순환로 지하2089(사당동)|54517134.000|37.4765671549|126.9814723672|11
2021|PB|11590630|사당2동|서울특별시 동작구 사당로 지하310(사당동)|1125000.000|37.4852462495|126.9815419661|1
2021|PB|11590630|사당2동|서울특별시 동작구 사당로 지하310(사당동)|1782483.000|37.4852462495|126.9815419661|2
2021|PB|11590630|사당2동|서울특별시 동작구 사당로 지하310(사당동)|8292227.000|37.4852462495|126.9815419661|3
2021|PB|11590630|사당2동|서울특별시 동작구 사당로 지하310(사당동)|16650169.000|37.4852462495|126.9815419661|4
2021|PB|11590630|사당2동|서울특별시 동작구 사당로 지하310(사당동)|22865854.000|37.4852462495|126.9815419661|5
2021|PB|11590630|사당2동|서울특별시 동작구 사당로 지하310(사당동)|27155449.000|37.4852462495|126.9815419661|6
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|7059594.000|37.4775163131|126.9817040410|1
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|7179416.000|37.4775163131|126.9817040410|2
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|9193548.000|37.4775163131|126.9817040410|3
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|9828431.000|37.4775163131|126.9817040410|4
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|10354839.000|37.4775163131|126.9817040410|5
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|10516667.000|37.4775163131|126.9817040410|6
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|11579805.000|37.4775163131|126.9817040410|7
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|11726059.000|37.4775163131|126.9817040410|8
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|11791531.000|37.4775163131|126.9817040410|9
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|13000000.000|37.4775163131|126.9817040410|10
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|14327907.000|37.4775163131|126.9817040410|11
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|14473398.000|37.4775163131|126.9817040410|12
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|14755700.000|37.4775163131|126.9817040410|13
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|15189349.000|37.4775163131|126.9817040410|14
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|16622517.000|37.4775163131|126.9817040410|15
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|16644951.000|37.4775163131|126.9817040410|16
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|16958211.000|37.4775163131|126.9817040410|17
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|17323226.000|37.4775163131|126.9817040410|18
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|18115810.000|37.4775163131|126.9817040410|19
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|18254545.000|37.4775163131|126.9817040410|20
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|23383226.000|37.4775163131|126.9817040410|21
2021|PB|11650610|방배2동|서울특별시 동작구  동작대로 지하3(사당동)|24238500.000|37.4775163131|126.9817040410|22
2021|PB|11650621|방배4동|서울특별시 동작구 동작대로 지하117(사당동)|1141104.000|37.4866535712|126.9822113133|1
